R1,R2,R3,R4,R5,R6
2.267671e+00,3.240867e+00,3.240867e+00,4.268105e+00,4.268105e+00,2.452865e+00
2.456646e+00,3.225681e+00,3.225681e+00,4.331433e+00,4.331433e+00,2.452865e+00
2.645617e+00,3.213202e+00,3.213202e+00,4.395879e+00,4.395879e+00,2.452865e+00
2.834589e+00,3.203463e+00,3.203463e+00,4.461395e+00,4.461395e+00,2.452865e+00
3.023561e+00,3.196488e+00,3.196488e+00,4.527935e+00,4.527935e+00,2.452865e+00
3.212536e+00,3.192296e+00,3.192296e+00,4.595456e+00,4.595456e+00,2.452865e+00
3.401507e+00,3.190897e+00,3.190897e+00,4.663912e+00,4.663912e+00,2.452865e+00
3.779451e+00,3.196487e+00,3.196487e+00,4.803474e+00,4.803474e+00,2.452865e+00
4.157398e+00,3.213202e+00,3.213202e+00,4.946320e+00,4.946320e+00,2.452865e+00
4.535341e+00,3.240867e+00,3.240867e+00,5.092172e+00,5.092172e+00,2.452865e+00
4.913288e+00,3.279206e+00,3.279206e+00,5.240780e+00,5.240780e+00,2.452865e+00
5.291235e+00,3.327851e+00,3.327851e+00,5.391916e+00,5.391916e+00,2.452865e+00
5.669178e+00,3.386356e+00,3.386356e+00,5.545372e+00,5.545372e+00,2.452865e+00
6.614040e+00,3.572382e+00,3.572382e+00,5.937981e+00,5.937981e+00,2.452865e+00
7.558905e+00,3.808256e+00,3.808256e+00,6.341489e+00,6.341489e+00,2.452865e+00
8.503767e+00,4.085350e+00,4.085350e+00,6.753940e+00,6.753940e+00,2.452865e+00
9.448632e+00,4.395880e+00,4.395880e+00,7.173795e+00,7.173795e+00,2.452865e+00
1.039349e+01,4.733265e+00,4.733265e+00,7.599825e+00,7.599825e+00,2.452865e+00
1.133836e+01,5.092172e+00,5.092172e+00,8.031047e+00,8.031047e+00,2.452865e+00
1.322808e+01,5.858517e+00,5.858517e+00,8.906045e+00,8.906045e+00,2.452865e+00
1.511781e+01,6.670815e+00,6.670815e+00,9.794034e+00,9.794034e+00,2.452865e+00
1.700753e+01,7.514174e+00,7.514174e+00,1.069178e+01,1.069178e+01,2.452865e+00
1.889726e+01,8.379226e+00,8.379226e+00,1.159701e+01,1.159701e+01,2.452865e+00
1.511780e+00,3.500434e+00,3.500434e+00,4.204885e+00,4.204885e+00,2.452865e+00
1.700752e+00,3.473551e+00,3.473551e+00,4.262872e+00,4.262872e+00,2.452865e+00
1.889727e+00,3.449049e+00,3.449049e+00,4.322147e+00,4.322147e+00,2.452865e+00
2.078699e+00,3.426976e+00,3.426976e+00,4.382658e+00,4.382658e+00,2.452865e+00
2.267671e+00,3.407381e+00,3.407381e+00,4.444353e+00,4.444353e+00,2.452865e+00
2.456646e+00,3.390309e+00,3.390309e+00,4.507186e+00,4.507186e+00,2.452865e+00
2.645617e+00,3.375794e+00,3.375794e+00,4.571107e+00,4.571107e+00,2.452865e+00
2.834589e+00,3.363872e+00,3.363872e+00,4.636073e+00,4.636073e+00,2.452865e+00
3.023561e+00,3.354570e+00,3.354570e+00,4.702040e+00,4.702040e+00,2.452865e+00
3.212536e+00,3.347911e+00,3.347911e+00,4.768967e+00,4.768967e+00,2.452865e+00
3.401507e+00,3.343908e+00,3.343908e+00,4.836813e+00,4.836813e+00,2.452865e+00
3.779451e+00,3.343908e+00,3.343908e+00,4.975115e+00,4.975115e+00,2.452865e+00
4.157398e+00,3.354571e+00,3.354571e+00,5.116659e+00,5.116659e+00,2.452865e+00
4.535341e+00,3.375794e+00,3.375794e+00,5.261182e+00,5.261182e+00,2.452865e+00
4.913288e+00,3.407382e+00,3.407382e+00,5.408448e+00,5.408448e+00,2.452865e+00
5.291235e+00,3.449049e+00,3.449049e+00,5.558237e+00,5.558237e+00,2.452865e+00
5.669178e+00,3.500434e+00,3.500434e+00,5.710351e+00,5.710351e+00,2.452865e+00
6.614040e+00,3.668552e+00,3.668552e+00,6.099660e+00,6.099660e+00,2.452865e+00
7.558905e+00,3.887145e+00,3.887145e+00,6.499999e+00,6.499999e+00,2.452865e+00
8.503767e+00,4.148240e+00,4.148240e+00,6.909450e+00,6.909450e+00,2.452865e+00
9.448632e+00,4.444354e+00,4.444354e+00,7.326486e+00,7.326486e+00,2.452865e+00
1.039349e+01,4.768967e+00,4.768967e+00,7.749882e+00,7.749882e+00,2.452865e+00
1.133836e+01,5.116658e+00,5.116658e+00,8.178651e+00,8.178651e+00,2.452865e+00
1.322808e+01,5.864610e+00,5.864610e+00,9.049243e+00,9.049243e+00,2.452865e+00
1.511781e+01,6.662780e+00,6.662780e+00,9.933419e+00,9.933419e+00,2.452865e+00
1.700753e+01,7.495140e+00,7.495140e+00,1.082785e+01,1.082785e+01,2.452865e+00
1.889726e+01,8.351478e+00,8.351478e+00,1.173019e+01,1.173019e+01,2.452865e+00
1.511780e+00,3.674631e+00,3.674631e+00,4.383676e+00,4.383676e+00,2.452865e+00
1.700752e+00,3.646584e+00,3.646584e+00,4.441339e+00,4.441339e+00,2.452865e+00
1.889727e+00,3.620787e+00,3.620787e+00,4.500247e+00,4.500247e+00,2.452865e+00
2.078699e+00,3.597287e+00,3.597287e+00,4.560352e+00,4.560352e+00,2.452865e+00
2.267671e+00,3.576129e+00,3.576129e+00,4.621607e+00,4.621607e+00,2.452865e+00
2.456646e+00,3.557357e+00,3.557357e+00,4.683968e+00,4.683968e+00,2.452865e+00
2.645617e+00,3.541007e+00,3.541007e+00,4.747390e+00,4.747390e+00,2.452865e+00
2.834589e+00,3.527112e+00,3.527112e+00,4.811831e+00,4.811831e+00,2.452865e+00
3.023561e+00,3.515704e+00,3.515704e+00,4.877251e+00,4.877251e+00,2.452865e+00
3.212536e+00,3.506805e+00,3.506805e+00,4.943612e+00,4.943612e+00,2.452865e+00
3.401507e+00,3.500435e+00,3.500435e+00,5.010876e+00,5.010876e+00,2.452865e+00
3.779451e+00,3.495329e+00,3.495329e+00,5.147969e+00,5.147969e+00,2.452865e+00
4.157398e+00,3.500434e+00,3.500434e+00,5.288263e+00,5.288263e+00,2.452865e+00
4.535341e+00,3.515703e+00,3.515703e+00,5.431508e+00,5.431508e+00,2.452865e+00
4.913288e+00,3.541006e+00,3.541006e+00,5.577478e+00,5.577478e+00,2.452865e+00
5.291235e+00,3.576130e+00,3.576130e+00,5.725964e+00,5.725964e+00,2.452865e+00
5.669178e+00,3.620787e+00,3.620787e+00,5.876775e+00,5.876775e+00,2.452865e+00
6.614040e+00,3.771744e+00,3.771744e+00,6.262867e+00,6.262867e+00,2.452865e+00
7.558905e+00,3.973462e+00,3.973462e+00,6.660099e+00,6.660099e+00,2.452865e+00
8.503767e+00,4.218663e+00,4.218663e+00,7.066590e+00,7.066590e+00,2.452865e+00
9.448632e+00,4.500248e+00,4.500248e+00,7.480834e+00,7.480834e+00,2.452865e+00
1.039349e+01,4.811831e+00,4.811831e+00,7.901609e+00,7.901609e+00,2.452865e+00
1.133836e+01,5.147969e+00,5.147969e+00,8.327927e+00,8.327927e+00,2.452865e+00
1.322808e+01,5.876775e+00,5.876775e+00,9.194096e+00,9.194096e+00,2.452865e+00
1.511781e+01,6.660099e+00,6.660099e+00,1.007442e+01,1.007442e+01,2.452865e+00
1.700753e+01,7.480833e+00,7.480833e+00,1.096549e+01,1.096549e+01,2.452865e+00
1.889726e+01,8.327927e+00,8.327927e+00,1.186489e+01,1.186489e+01,2.452865e+00
1.511780e+00,4.027024e+00,4.027024e+00,4.743627e+00,4.743627e+00,2.452865e+00
1.700752e+00,3.996983e+00,3.996983e+00,4.800686e+00,4.800686e+00,2.452865e+00
1.889727e+00,3.968965e+00,3.968965e+00,4.858912e+00,4.858912e+00,2.452865e+00
2.078699e+00,3.943013e+00,3.943013e+00,4.918264e+00,4.918264e+00,2.452865e+00
2.267671e+00,3.919167e+00,3.919167e+00,4.978702e+00,4.978702e+00,2.452865e+00
2.456646e+00,3.897466e+00,3.897466e+00,5.040187e+00,5.040187e+00,2.452865e+00
2.645617e+00,3.877947e+00,3.877947e+00,5.102681e+00,5.102681e+00,2.452865e+00
2.834589e+00,3.860642e+00,3.860642e+00,5.166147e+00,5.166147e+00,2.452865e+00
3.023561e+00,3.845581e+00,3.845581e+00,5.230549e+00,5.230549e+00,2.452865e+00
3.212536e+00,3.832792e+00,3.832792e+00,5.295855e+00,5.295855e+00,2.452865e+00
3.401507e+00,3.822296e+00,3.822296e+00,5.362030e+00,5.362030e+00,2.452865e+00
3.779451e+00,3.808255e+00,3.808255e+00,5.496862e+00,5.496862e+00,2.452865e+00
4.157398e+00,3.803564e+00,3.803564e+00,5.634807e+00,5.634807e+00,2.452865e+00
4.535341e+00,3.808255e+00,3.808255e+00,5.775641e+00,5.775641e+00,2.452865e+00
4.913288e+00,3.822296e+00,3.822296e+00,5.919158e+00,5.919158e+00,2.452865e+00
5.291235e+00,3.845582e+00,3.845582e+00,6.065168e+00,6.065168e+00,2.452865e+00
5.669178e+00,3.877947e+00,3.877947e+00,6.213493e+00,6.213493e+00,2.452865e+00
6.614040e+00,3.996983e+00,3.996983e+00,6.593411e+00,6.593411e+00,2.452865e+00
7.558905e+00,4.166493e+00,4.166493e+00,6.984629e+00,6.984629e+00,2.452865e+00
8.503767e+00,4.380620e+00,4.380620e+00,7.385349e+00,7.385349e+00,2.452865e+00
9.448632e+00,4.633184e+00,4.633184e+00,7.794107e+00,7.794107e+00,2.452865e+00
1.039349e+01,4.918265e+00,4.918265e+00,8.209702e+00,8.209702e+00,2.452865e+00
1.133836e+01,5.230549e+00,5.230549e+00,8.631147e+00,8.631147e+00,2.452865e+00
1.322808e+01,5.919158e+00,5.919158e+00,9.488458e+00,9.488458e+00,2.452865e+00
1.511781e+01,6.670815e+00,6.670815e+00,1.036101e+01,1.036101e+01,2.452865e+00
1.700753e+01,7.466499e+00,7.466499e+00,1.124525e+01,1.124525e+01,2.452865e+00
1.889726e+01,8.293552e+00,8.293552e+00,1.213863e+01,1.213863e+01,2.452865e+00
1.511780e+00,4.383676e+00,4.383676e+00,5.106179e+00,5.106179e+00,2.452865e+00
1.700752e+00,4.351995e+00,4.351995e+00,5.162689e+00,5.162689e+00,2.452865e+00
1.889727e+00,4.322147e+00,4.322147e+00,5.220298e+00,5.220298e+00,2.452865e+00
2.078699e+00,4.294172e+00,4.294172e+00,5.278970e+00,5.278970e+00,2.452865e+00
2.267671e+00,4.268105e+00,4.268105e+00,5.338669e+00,5.338669e+00,2.452865e+00
2.456646e+00,4.243982e+00,4.243982e+00,5.399362e+00,5.399362e+00,2.452865e+00
2.645617e+00,4.221836e+00,4.221836e+00,5.461015e+00,5.461015e+00,2.452865e+00
2.834589e+00,4.201699e+00,4.201699e+00,5.523596e+00,5.523596e+00,2.452865e+00
3.023561e+00,4.183600e+00,4.183600e+00,5.587074e+00,5.587074e+00,2.452865e+00
3.212536e+00,4.167564e+00,4.167564e+00,5.651419e+00,5.651419e+00,2.452865e+00
3.401507e+00,4.153617e+00,4.153617e+00,5.716602e+00,5.716602e+00,2.452865e+00
3.779451e+00,4.132067e+00,4.132067e+00,5.849366e+00,5.849366e+00,2.452865e+00
4.157398e+00,4.119083e+00,4.119083e+00,5.985154e+00,5.985154e+00,2.452865e+00
4.535341e+00,4.114746e+00,4.114746e+00,6.123762e+00,6.123762e+00,2.452865e+00
4.913288e+00,4.119083e+00,4.119083e+00,6.265005e+00,6.265005e+00,2.452865e+00
5.291235e+00,4.132068e+00,4.132068e+00,6.408708e+00,6.408708e+00,2.452865e+00
5.669178e+00,4.153617e+00,4.153617e+00,6.554708e+00,6.554708e+00,2.452865e+00
6.614040e+00,4.243981e+00,4.243981e+00,6.928804e+00,6.928804e+00,2.452865e+00
7.558905e+00,4.383677e+00,4.383677e+00,7.314290e+00,7.314290e+00,2.452865e+00
8.503767e+00,4.568176e+00,4.568176e+00,7.709457e+00,7.709457e+00,2.452865e+00
9.448632e+00,4.792311e+00,4.792311e+00,8.112892e+00,8.112892e+00,2.452865e+00
1.039349e+01,5.050804e+00,5.050804e+00,8.523419e+00,8.523419e+00,2.452865e+00
1.133836e+01,5.338669e+00,5.338669e+00,8.940062e+00,8.940062e+00,2.452865e+00
1.322808e+01,5.985154e+00,5.985154e+00,9.788563e+00,9.788563e+00,2.452865e+00
1.511781e+01,6.702857e+00,6.702857e+00,1.065330e+01,1.065330e+01,2.452865e+00
1.700753e+01,7.471280e+00,7.471280e+00,1.153061e+01,1.153061e+01,2.452865e+00
1.889726e+01,8.276310e+00,8.276310e+00,1.241784e+01,1.241784e+01,2.452865e+00
1.511780e+00,4.743627e+00,4.743627e+00,5.470815e+00,5.470815e+00,2.452865e+00
1.700752e+00,4.710576e+00,4.710576e+00,5.526827e+00,5.526827e+00,2.452865e+00
1.889727e+00,4.679200e+00,4.679200e+00,5.583877e+00,5.583877e+00,2.452865e+00
2.078699e+00,4.649533e+00,4.649533e+00,5.641933e+00,5.641933e+00,2.452865e+00
2.267671e+00,4.621607e+00,4.621607e+00,5.700963e+00,5.700963e+00,2.452865e+00
2.456646e+00,4.595456e+00,4.595456e+00,5.760938e+00,5.760938e+00,2.452865e+00
2.645617e+00,4.571107e+00,4.571107e+00,5.821829e+00,5.821829e+00,2.452865e+00
2.834589e+00,4.548591e+00,4.548591e+00,5.883607e+00,5.883607e+00,2.452865e+00
3.023561e+00,4.527935e+00,4.527935e+00,5.946245e+00,5.946245e+00,2.452865e+00
3.212536e+00,4.509166e+00,4.509166e+00,6.009716e+00,6.009716e+00,2.452865e+00
3.401507e+00,4.492305e+00,4.492305e+00,6.073993e+00,6.073993e+00,2.452865e+00
3.779451e+00,4.464396e+00,4.464396e+00,6.204866e+00,6.204866e+00,2.452865e+00
4.157398e+00,4.444353e+00,4.444353e+00,6.338672e+00,6.338672e+00,2.452865e+00
4.535341e+00,4.432284e+00,4.432284e+00,6.475229e+00,6.475229e+00,2.452865e+00
4.913288e+00,4.428254e+00,4.428254e+00,6.614366e+00,6.614366e+00,2.452865e+00
5.291235e+00,4.432285e+00,4.432285e+00,6.755923e+00,6.755923e+00,2.452865e+00
5.669178e+00,4.444353e+00,4.444353e+00,6.899752e+00,6.899752e+00,2.452865e+00
6.614040e+00,4.509165e+00,4.509165e+00,7.268374e+00,7.268374e+00,2.452865e+00
7.558905e+00,4.621608e+00,4.621608e+00,7.648420e+00,7.648420e+00,2.452865e+00
8.503767e+00,4.778318e+00,4.778318e+00,8.038270e+00,8.038270e+00,2.452865e+00
9.448632e+00,4.975116e+00,4.975116e+00,8.436564e+00,8.436564e+00,2.452865e+00
1.039349e+01,5.207456e+00,5.207456e+00,8.842162e+00,8.842162e+00,2.452865e+00
1.133836e+01,5.470814e+00,5.470814e+00,9.254103e+00,9.254103e+00,2.452865e+00
1.322808e+01,6.073993e+00,6.073993e+00,1.009390e+01,1.009390e+01,2.452865e+00
1.511781e+01,6.755924e+00,6.755924e+00,1.095083e+01,1.095083e+01,2.452865e+00
1.700753e+01,7.495140e+00,7.495140e+00,1.182117e+01,1.182117e+01,2.452865e+00
1.889726e+01,8.276310e+00,8.276310e+00,1.270217e+01,1.270217e+01,2.452865e+00
1.511780e+00,5.106179e+00,5.106179e+00,5.837144e+00,5.837144e+00,2.452865e+00
1.700752e+00,5.071970e+00,5.071970e+00,5.892704e+00,5.892704e+00,2.452865e+00
1.889727e+00,5.039302e+00,5.039302e+00,5.949247e+00,5.949247e+00,2.452865e+00
2.078699e+00,5.008202e+00,5.008202e+00,6.006744e+00,6.006744e+00,2.452865e+00
2.267671e+00,4.978702e+00,4.978702e+00,6.065167e+00,6.065167e+00,2.452865e+00
2.456646e+00,4.950831e+00,4.950831e+00,6.124492e+00,6.124492e+00,2.452865e+00
2.645617e+00,4.924614e+00,4.924614e+00,6.184690e+00,6.184690e+00,2.452865e+00
2.834589e+00,4.900079e+00,4.900079e+00,6.245738e+00,6.245738e+00,2.452865e+00
3.023561e+00,4.877251e+00,4.877251e+00,6.307610e+00,6.307610e+00,2.452865e+00
3.212536e+00,4.856156e+00,4.856156e+00,6.370284e+00,6.370284e+00,2.452865e+00
3.401507e+00,4.836813e+00,4.836813e+00,6.433734e+00,6.433734e+00,2.452865e+00
3.779451e+00,4.803474e+00,4.803474e+00,6.562875e+00,6.562875e+00,2.452865e+00
4.157398e+00,4.777384e+00,4.777384e+00,6.694860e+00,6.694860e+00,2.452865e+00
4.535341e+00,4.758659e+00,4.758659e+00,6.829524e+00,6.829524e+00,2.452865e+00
4.913288e+00,4.747390e+00,4.747390e+00,6.966711e+00,6.966711e+00,2.452865e+00
5.291235e+00,4.743627e+00,4.743627e+00,7.106275e+00,7.106275e+00,2.452865e+00
5.669178e+00,4.747389e+00,4.747389e+00,7.248079e+00,7.248079e+00,2.452865e+00
6.614040e+00,4.789514e+00,4.789514e+00,7.611562e+00,7.611562e+00,2.452865e+00
7.558905e+00,4.877252e+00,4.877252e+00,7.986458e+00,7.986458e+00,2.452865e+00
8.503767e+00,5.008202e+00,5.008202e+00,8.371231e+00,8.371231e+00,2.452865e+00
9.448632e+00,5.179092e+00,5.179092e+00,8.764582e+00,8.764582e+00,2.452865e+00
1.039349e+01,5.386118e+00,5.386118e+00,9.165406e+00,9.165406e+00,2.452865e+00
1.133836e+01,5.625293e+00,5.625293e+00,9.572764e+00,9.572764e+00,2.452865e+00
1.322808e+01,6.184690e+00,6.184690e+00,1.040400e+01,1.040400e+01,2.452865e+00
1.511781e+01,6.829525e+00,6.829525e+00,1.125319e+01,1.125319e+01,2.452865e+00
1.700753e+01,7.537899e+00,7.537899e+00,1.211655e+01,1.211655e+01,2.452865e+00
1.889726e+01,8.293552e+00,8.293552e+00,1.299126e+01,1.299126e+01,2.452865e+00
1.511780e+00,5.470815e+00,5.470815e+00,6.204866e+00,6.204866e+00,2.452865e+00
1.700752e+00,5.435616e+00,5.435616e+00,6.260016e+00,6.260016e+00,2.452865e+00
1.889727e+00,5.401841e+00,5.401841e+00,6.316097e+00,6.316097e+00,2.452865e+00
2.078699e+00,5.369517e+00,5.369517e+00,6.373086e+00,6.373086e+00,2.452865e+00
2.267671e+00,5.338669e+00,5.338669e+00,6.430958e+00,6.430958e+00,2.452865e+00
2.456646e+00,5.309324e+00,5.309324e+00,6.489690e+00,6.489690e+00,2.452865e+00
2.645617e+00,5.281506e+00,5.281506e+00,6.549258e+00,6.549258e+00,2.452865e+00
2.834589e+00,5.255240e+00,5.255240e+00,6.609640e+00,6.609640e+00,2.452865e+00
3.023561e+00,5.230549e+00,5.230549e+00,6.670814e+00,6.670814e+00,2.452865e+00
3.212536e+00,5.207456e+00,5.207456e+00,6.732758e+00,6.732758e+00,2.452865e+00
3.401507e+00,5.185982e+00,5.185982e+00,6.795451e+00,6.795451e+00,2.452865e+00
3.779451e+00,5.147969e+00,5.147969e+00,6.923003e+00,6.923003e+00,2.452865e+00
4.157398e+00,5.116659e+00,5.116659e+00,7.053313e+00,7.053313e+00,2.452865e+00
4.535341e+00,5.092172e+00,5.092172e+00,7.186229e+00,7.186229e+00,2.452865e+00
4.913288e+00,5.074610e+00,5.074610e+00,7.321610e+00,7.321610e+00,2.452865e+00
5.291235e+00,5.064044e+00,5.064044e+00,7.459322e+00,7.459322e+00,2.452865e+00
5.669178e+00,5.060516e+00,5.060516e+00,7.599237e+00,7.599237e+00,2.452865e+00
6.614040e+00,5.082520e+00,5.082520e+00,7.957901e+00,7.957901e+00,2.452865e+00
7.558905e+00,5.147970e+00,5.147970e+00,8.327927e+00,8.327927e+00,2.452865e+00
8.503767e+00,5.255240e+00,5.255240e+00,8.707865e+00,8.707865e+00,2.452865e+00
9.448632e+00,5.401842e+00,5.401842e+00,9.096476e+00,9.096476e+00,2.452865e+00
1.039349e+01,5.584677e+00,5.584677e+00,9.492691e+00,9.492691e+00,2.452865e+00
1.133836e+01,5.800320e+00,5.800320e+00,9.895599e+00,9.895599e+00,2.452865e+00
1.322808e+01,6.316097e+00,6.316097e+00,1.071846e+01,1.071846e+01,2.452865e+00
1.511781e+01,6.923004e+00,6.923004e+00,1.156000e+01,1.156000e+01,2.452865e+00
1.700753e+01,7.599237e+00,7.599237e+00,1.241641e+01,1.241641e+01,2.452865e+00
1.889726e+01,8.327927e+00,8.327927e+00,1.328482e+01,1.328482e+01,2.452865e+00
1.511780e+00,6.389175e+00,6.389175e+00,7.128853e+00,7.128853e+00,2.452865e+00
1.700752e+00,6.352038e+00,6.352038e+00,7.183122e+00,7.183122e+00,2.452865e+00
1.889727e+00,6.316097e+00,6.316097e+00,7.238219e+00,7.238219e+00,2.452865e+00
2.078699e+00,6.281371e+00,6.281371e+00,7.294123e+00,7.294123e+00,2.452865e+00
2.267671e+00,6.247882e+00,6.247882e+00,7.350816e+00,7.350816e+00,2.452865e+00
2.456646e+00,6.215648e+00,6.215648e+00,7.408281e+00,7.408281e+00,2.452865e+00
2.645617e+00,6.184690e+00,6.184690e+00,7.466499e+00,7.466499e+00,2.452865e+00
2.834589e+00,6.155027e+00,6.155027e+00,7.525453e+00,7.525453e+00,2.452865e+00
3.023561e+00,6.126678e+00,6.126678e+00,7.585126e+00,7.585126e+00,2.452865e+00
3.212536e+00,6.099661e+00,6.099661e+00,7.645502e+00,7.645502e+00,2.452865e+00
3.401507e+00,6.073993e+00,6.073993e+00,7.706562e+00,7.706562e+00,2.452865e+00
3.779451e+00,6.026775e+00,6.026775e+00,7.830675e+00,7.830675e+00,2.452865e+00
4.157398e+00,5.985154e+00,5.985154e+00,7.957341e+00,7.957341e+00,2.452865e+00
4.535341e+00,5.949247e+00,5.949247e+00,8.086438e+00,8.086438e+00,2.452865e+00
4.913288e+00,5.919158e+00,5.919158e+00,8.217854e+00,8.217854e+00,2.452865e+00
5.291235e+00,5.894977e+00,5.894977e+00,8.351478e+00,8.351478e+00,2.452865e+00
5.669178e+00,5.876775e+00,5.876775e+00,8.487206e+00,8.487206e+00,2.452865e+00
6.614040e+00,5.857755e+00,5.857755e+00,8.835091e+00,8.835091e+00,2.452865e+00
7.558905e+00,5.876775e+00,5.876775e+00,9.194096e+00,9.194096e+00,2.452865e+00
8.503767e+00,5.933469e+00,5.933469e+00,9.562967e+00,9.562967e+00,2.452865e+00
9.448632e+00,6.026776e+00,6.026776e+00,9.940607e+00,9.940607e+00,2.452865e+00
1.039349e+01,6.155027e+00,6.155027e+00,1.032605e+01,1.032605e+01,2.452865e+00
1.133836e+01,6.316097e+00,6.316097e+00,1.071846e+01,1.071846e+01,2.452865e+00
1.322808e+01,6.726788e+00,6.726788e+00,1.152132e+01,1.152132e+01,2.452865e+00
1.511781e+01,7.238219e+00,7.238219e+00,1.234430e+01,1.234430e+01,2.452865e+00
1.700753e+01,7.830674e+00,7.830674e+00,1.318363e+01,1.318363e+01,2.452865e+00
1.889726e+01,8.487206e+00,8.487206e+00,1.403638e+01,1.403638e+01,2.452865e+00
1.511780e+00,7.314290e+00,7.314290e+00,8.057682e+00,8.057682e+00,2.452865e+00
1.700752e+00,7.275740e+00,7.275740e+00,8.111241e+00,8.111241e+00,2.452865e+00
1.889727e+00,7.238219e+00,7.238219e+00,8.165542e+00,8.165542e+00,2.452865e+00
2.078699e+00,7.201741e+00,7.201741e+00,8.220570e+00,8.220570e+00,2.452865e+00
2.267671e+00,7.166324e+00,7.166324e+00,8.276310e+00,8.276310e+00,2.452865e+00
2.456646e+00,7.131983e+00,7.131983e+00,8.332750e+00,8.332750e+00,2.452865e+00
2.645617e+00,7.098733e+00,7.098733e+00,8.389874e+00,8.389874e+00,2.452865e+00
2.834589e+00,7.066591e+00,7.066591e+00,8.447668e+00,8.447668e+00,2.452865e+00
3.023561e+00,7.035570e+00,7.035570e+00,8.506119e+00,8.506119e+00,2.452865e+00
3.212536e+00,7.005687e+00,7.005687e+00,8.565214e+00,8.565214e+00,2.452865e+00
3.401507e+00,6.976955e+00,6.976955e+00,8.624939e+00,8.624939e+00,2.452865e+00
3.779451e+00,6.923003e+00,6.923003e+00,8.746227e+00,8.746227e+00,2.452865e+00
4.157398e+00,6.873825e+00,6.873825e+00,8.869884e+00,8.869884e+00,2.452865e+00
4.535341e+00,6.829524e+00,6.829524e+00,8.995811e+00,8.995811e+00,2.452865e+00
4.913288e+00,6.790194e+00,6.790194e+00,9.123914e+00,9.123914e+00,2.452865e+00
5.291235e+00,6.755923e+00,6.755923e+00,9.254103e+00,9.254103e+00,2.452865e+00
5.669178e+00,6.726788e+00,6.726788e+00,9.386291e+00,9.386291e+00,2.452865e+00
6.614040e+00,6.676833e+00,6.676833e+00,9.724968e+00,9.724968e+00,2.452865e+00
7.558905e+00,6.660099e+00,6.660099e+00,1.007442e+01,1.007442e+01,2.452865e+00
8.503767e+00,6.676833e+00,6.676833e+00,1.043356e+01,1.043356e+01,2.452865e+00
9.448632e+00,6.726789e+00,6.726789e+00,1.080143e+01,1.080143e+01,2.452865e+00
1.039349e+01,6.809232e+00,6.809232e+00,1.117717e+01,1.117717e+01,2.452865e+00
1.133836e+01,6.923003e+00,6.923003e+00,1.156000e+01,1.156000e+01,2.452865e+00
1.322808e+01,7.238219e+00,7.238219e+00,1.234430e+01,1.234430e+01,2.452865e+00
1.511781e+01,7.657753e+00,7.657753e+00,1.314972e+01,1.314972e+01,2.452865e+00
1.700753e+01,8.165541e+00,8.165541e+00,1.397263e+01,1.397263e+01,2.452865e+00
1.889726e+01,8.746228e+00,8.746228e+00,1.481010e+01,1.481010e+01,2.452865e+00
1.511780e+00,1.857142e+01,1.857142e+01,1.932527e+01,1.932527e+01,2.452865e+00
1.700752e+00,1.852738e+01,1.852738e+01,1.937533e+01,1.937533e+01,2.452865e+00
1.889727e+00,1.848372e+01,1.848372e+01,1.942572e+01,1.942572e+01,2.452865e+00
2.078699e+00,1.844044e+01,1.844044e+01,1.947644e+01,1.947644e+01,2.452865e+00
2.267671e+00,1.839755e+01,1.839755e+01,1.952748e+01,1.952748e+01,2.452865e+00
2.456646e+00,1.835504e+01,1.835504e+01,1.957885e+01,1.957885e+01,2.452865e+00
2.645617e+00,1.831292e+01,1.831292e+01,1.963053e+01,1.963053e+01,2.452865e+00
2.834589e+00,1.827119e+01,1.827119e+01,1.968254e+01,1.968254e+01,2.452865e+00
3.023561e+00,1.822985e+01,1.822985e+01,1.973486e+01,1.973486e+01,2.452865e+00
3.212536e+00,1.818892e+01,1.818892e+01,1.978749e+01,1.978749e+01,2.452865e+00
3.401507e+00,1.814838e+01,1.814838e+01,1.984043e+01,1.984043e+01,2.452865e+00
3.779451e+00,1.806851e+01,1.806851e+01,1.994724e+01,1.994724e+01,2.452865e+00
4.157398e+00,1.799027e+01,1.799027e+01,2.005526e+01,2.005526e+01,2.452865e+00
4.535341e+00,1.791369e+01,1.791369e+01,2.016447e+01,2.016447e+01,2.452865e+00
4.913288e+00,1.783877e+01,1.783877e+01,2.027485e+01,2.027485e+01,2.452865e+00
5.291235e+00,1.776556e+01,1.776556e+01,2.038639e+01,2.038639e+01,2.452865e+00
5.669178e+00,1.769405e+01,1.769405e+01,2.049906e+01,2.049906e+01,2.452865e+00
6.614040e+00,1.752294e+01,1.752294e+01,2.078559e+01,2.078559e+01,2.452865e+00
7.558905e+00,1.736299e+01,1.736299e+01,2.107881e+01,2.107881e+01,2.452865e+00
8.503767e+00,1.721453e+01,1.721453e+01,2.137845e+01,2.137845e+01,2.452865e+00
9.448632e+00,1.707786e+01,1.707786e+01,2.168424e+01,2.168424e+01,2.452865e+00
1.039349e+01,1.695325e+01,1.695325e+01,2.199593e+01,2.199593e+01,2.452865e+00
1.133836e+01,1.684097e+01,1.684097e+01,2.231327e+01,2.231327e+01,2.452865e+00
1.322808e+01,1.665440e+01,1.665440e+01,2.296396e+01,2.296396e+01,2.452865e+00
1.511781e+01,1.651984e+01,1.651984e+01,2.363451e+01,2.363451e+01,2.452865e+00
